Session,Date,O_RTH,H_RTH,L_RTH,C_RTH,HOD_Time,LOD_Time,Extreme_First,PUV_Points,PDV_Points,PUV_Percent,PDV_Percent,RTH_Range_Points,Calendar_Days_Since_Previous_Complete,ATR_Sequence_Reset,Previous_Complete_RTH_Close,TR_RTH,ATR14_Previous,ATR14_End,PUV_ATR,PDV_ATR,RTH_Volume,Bar_Count,Duplicate_Bars
1809,2019-11-20,3868.5,3873.75,3846,3863.5,10:54:00,13:17:00,HOD_FIRST,5.25,22.5,0.13571152,0.58162078,27.75,1,0,3874.75,28.75,21.33774584,21.86719256,0.24604286,1.0544694,1251366,390,0
1810,2019-11-21,3863.75,3865,3848.75,3858,09:31:00,10:34:00,HOD_FIRST,1.25,15,0.03235199,0.38822388,16.25,1,0,3863.5,16.25,21.86719256,21.46596452,0.05716326,0.68595911,915335,390,0
1811,2019-11-22,3865.75,3867,3853,3865,09:38:00,11:07:00,HOD_FIRST,1.25,12.75,0.03233525,0.32981957,14,1,0,3858,14,21.46596452,20.93268134,0.05823172,0.59396353,661409,390,0
1812,2019-11-25,3874.75,3888.75,3874.5,3888.5,16:00:00,09:31:00,LOD_FIRST,14,0.25,0.36131363,0.00645203,14.25,3,0,3865,23.75,20.93268134,21.13391839,0.66881064,0.01194305,658350,390,0
1813,2019-11-26,3889,3897.25,3885,3894.75,15:57:00,09:33:00,LOD_FIRST,8.25,4,0.2121368,0.1028542,12.25,1,0,3888.5,12.25,21.13391839,20.49935279,0.39036774,0.18926921,731986,390,0
1814,2019-11-27,3900.25,3909,3897.5,3908.5,16:00:00,09:43:00,LOD_FIRST,8.75,2.75,0.22434459,0.0705083,11.5,1,0,3894.75,14.25,20.49935279,20.05297045,0.42684274,0.13415058,656144,390,0
1815,2019-12-02,3900,3900.5,3865.5,3869.75,09:31:00,11:12:00,HOD_FIRST,0.5,34.5,0.01282051,0.88461538,35,5,0,3908.5,43,20.05297045,21.69204399,0.02493396,1.72044337,1519786,390,0
1816,2019-12-03,3840,3850,3824.75,3848.5,16:00:00,09:51:00,LOD_FIRST,10,15.25,0.26041667,0.39713542,25.25,1,0,3869.75,45,21.69204399,23.35689799,0.46099851,0.70302273,1548253,390,0
1817,2019-12-04,3860.5,3874.75,3856.5,3868.25,14:55:00,09:33:00,LOD_FIRST,14.25,4,0.36912317,0.10361352,18.25,1,0,3848.5,26.25,23.35689799,23.56354813,0.61009814,0.17125562,876306,390,0
1818,2019-12-05,3875.5,3875.5,3858.5,3873.25,09:31:00,10:10:00,HOD_FIRST,0,17,0,0.43865308,17,1,0,3868.25,17,23.56354813,23.09472327,0,0.72145332,958387,390,0
1819,2019-12-06,3894,3906.25,3893.75,3901.25,13:19:00,09:31:00,LOD_FIRST,12.25,0.25,0.31458654,0.00642013,12.5,1,0,3873.25,33,23.09472327,23.80224303,0.5304242,0.01082498,871953,390,0
1820,2019-12-09,3897.25,3904.75,3890.75,3891.75,10:16:00,16:00:00,HOD_FIRST,7.5,6.5,0.19244339,0.16678427,14,3,0,3901.25,14,23.80224303,23.10208282,0.31509635,0.27308351,800251,390,0
1821,2019-12-10,3891.25,3898.25,3880.75,3888,11:02:00,09:39:00,LOD_FIRST,7,10.5,0.17989078,0.26983617,17.5,1,0,3891.75,17.5,23.10208282,22.70193404,0.30300298,0.45450447,899607,390,0
1822,2019-12-11,3893,3899.75,3888.75,3897,15:01:00,13:40:00,LOD_FIRST,6.75,4.25,0.17338813,0.10917031,11,1,0,3888,11.75,22.70193404,21.91965304,0.2973315,0.18720872,796661,390,0
1823,2019-12-12,3896.75,3932.75,3894,3923.75,10:15:00,09:35:00,LOD_FIRST,36,2.75,0.9238468,0.07057163,38.75,1,0,3897,38.75,21.91965304,23.12182068,1.64236176,0.12545819,1614829,390,0
1824,2019-12-13,3920.75,3939.25,3912,3925,10:07:00,11:29:00,HOD_FIRST,18.5,8.75,0.4718485,0.22317159,27.25,1,0,3923.75,27.25,23.12182068,23.41669063,0.80011,0.37843041,707665,390,0
1825,2019-12-16,3943.75,3954.25,3943.5,3947.75,13:59:00,09:31:00,LOD_FIRST,10.5,0.25,0.26624406,0.00633914,10.75,3,0,3925,29.25,23.41669063,23.83335559,0.44839812,0.01067615,740750,390,0
1826,2019-12-17,3951.75,3955.25,3946.25,3947.25,09:37:00,16:00:00,HOD_FIRST,3.5,5.5,0.08856836,0.13917884,9,1,0,3947.75,9,23.83335559,22.77383019,0.14685301,0.23076902,716093,390,0
1827,2019-12-18,3951.75,3954.75,3947.25,3948.5,11:18:00,10:12:00,LOD_FIRST,3,4.5,0.07591573,0.1138736,7.5,1,0,3947.25,7.5,22.77383019,21.68284232,0.13173015,0.19759522,656695,390,0
1828,2019-12-19,3949.75,3962.75,3949.25,3962,16:00:00,09:31:00,LOD_FIRST,13,0.5,0.32913476,0.01265903,13.5,1,0,3948.5,14.25,21.68284232,21.15192501,0.59955239,0.02305971,655540,390,0
1829,2019-12-20,3973,3981.25,3971,3975.75,14:54:00,09:47:00,LOD_FIRST,8.25,2,0.20765165,0.05033979,10.25,1,0,3962,19.25,21.15192501,21.01607322,0.39003542,0.09455404,857176,390,0
1830,2019-12-23,3982.25,3982.5,3976,3978,09:31:00,15:59:00,HOD_FIRST,0.25,6.25,0.00627786,0.15694645,6.5,3,0,3975.75,6.75,21.01607322,19.99706799,0.01189566,0.29739143,447956,390,0
1831,2019-12-26,3981,3994.5,3980.75,3994.25,16:00:00,09:31:00,LOD_FIRST,13.5,0.25,0.33911078,0.00627983,13.75,3,0,3978,16.5,19.99706799,19.74727742,0.67509897,0.01250183,343324,390,0
1832,2019-12-27,4002.25,4002.75,3987.25,3993.25,09:31:00,15:51:00,HOD_FIRST,0.5,15,0.01249297,0.37478918,15.5,1,0,3994.25,15.5,19.74727742,19.44390046,0.02531995,0.75959838,741218,390,0
1833,2019-12-30,3993.25,3994.75,3969,3974.25,09:31:00,10:16:00,HOD_FIRST,1.5,24.25,0.03756339,0.60727478,25.75,3,0,3993.25,25.75,19.44390046,19.89433614,0.07714502,1.24717775,915572,390,0
1834,2019-12-31,3968.5,3984.25,3964.75,3981.5,16:00:00,09:32:00,LOD_FIRST,15.75,3.75,0.39687539,0.09449414,19.5,1,0,3974.25,19.5,19.89433614,19.86616928,0.79168261,0.18849586,899187,390,0
1835,2020-01-02,3998.25,4010.5,3987.25,4010.25,16:00:00,11:37:00,LOD_FIRST,12.25,11,0.30638404,0.27512037,23.25,2,0,3981.5,29,19.86616928,20.51858576,0.61662618,0.55370514,1082005,390,0
1836,2020-01-03,3973.25,3998,3972.5,3986,12:52:00,09:31:00,LOD_FIRST,24.75,0.75,0.62291575,0.01887623,25.5,1,0,4010.25,37.75,20.51858576,21.74940106,1.20622348,0.03655223,1144729,390,0
1837,2020-01-06,3966.25,3999.25,3965,3998.25,16:00:00,09:31:00,LOD_FIRST,33,1.25,0.83202017,0.03151592,34.25,3,0,3986,34.25,21.74940106,22.64230098,1.51728316,0.05747285,1021281,390,0
1838,2020-01-07,3991.25,3996.5,3983.5,3989,11:26:00,09:48:00,LOD_FIRST,5.25,7.75,0.13153774,0.19417476,13,1,0,3998.25,14.75,22.64230098,22.0785652,0.23186689,0.3422797,868427,390,0
1839,2020-01-08,3990.75,4019.5,3987.75,4005.5,15:23:00,09:32:00,LOD_FIRST,28.75,3,0.72041596,0.07517384,31.75,1,0,3989,31.75,22.0785652,22.76938197,1.30216795,0.13587839,1270526,390,0
1840,2020-01-09,4022.75,4028.5,4016,4027.25,14:44:00,12:45:00,LOD_FIRST,5.75,6.75,0.14293705,0.16779566,12.5,1,0,4005.5,23,22.76938197,22.78585469,0.25253211,0.29645073,951044,390,0
1841,2020-01-10,4033.75,4035.5,4012.5,4017.5,10:07:00,15:43:00,HOD_FIRST,1.75,21.25,0.04338395,0.52680508,23,1,0,4027.25,23,22.78585469,22.80115078,0.07680203,0.93259613,1147346,390,0
1842,2020-01-13,4024.75,4040.5,4019.75,4040.25,16:00:00,09:43:00,LOD_FIRST,15.75,5,0.39132865,0.12423132,20.75,3,0,4017.5,23,22.80115078,22.8153543,0.69075461,0.21928718,733234,390,0
1843,2020-01-14,4035.5,4046.75,4029,4035,13:34:00,14:15:00,HOD_FIRST,11.25,6.5,0.27877586,0.1610705,17.75,1,0,4040.25,17.75,22.8153543,22.45354328,0.49308899,0.28489586,1286390,390,0
1844,2020-01-15,4034,4050.75,4033,4042.75,11:42:00,15:34:00,HOD_FIRST,16.75,1,0.41522062,0.02478929,17.75,1,0,4035,17.75,22.45354328,22.1175759,0.74598471,0.0445364,1143136,390,0
1845,2020-01-16,4057,4069.5,4054.5,4069.25,16:00:00,09:53:00,LOD_FIRST,12.5,2.5,0.30810944,0.06162189,15,1,0,4042.75,26.75,22.1175759,22.44846333,0.56516139,0.11303228,986448,390,0
1846,2020-01-17,4077,4082,4070.75,4080,15:58:00,11:20:00,LOD_FIRST,5,6.25,0.1226392,0.15329899,11.25,1,0,4069.25,12.75,22.44846333,21.75571595,0.22273239,0.27841549,876276,390,0
1847,2020-01-21,4068.25,4081.5,4067.75,4073,12:38:00,09:31:00,LOD_FIRST,13.25,0.5,0.32569287,0.0122903,13.75,4,0,4080,13.75,21.75571595,21.1838791,0.60903535,0.02298247,1042889,390,0
1848,2020-01-22,4082.25,4089.25,4071.25,4073.25,10:44:00,15:25:00,HOD_FIRST,7,11,0.17147406,0.26945924,18,1,0,4073,18,21.1838791,20.95645916,0.33043995,0.51926278,1134510,390,0
1849,2020-01-23,4065.25,4078.75,4053,4077,16:00:00,09:39:00,LOD_FIRST,13.5,12.25,0.3320829,0.30133448,25.75,1,0,4073.25,25.75,20.95645916,21.29885494,0.64419279,0.58454531,1329439,390,0
1850,2020-01-24,4083.25,4084.25,4032.25,4046.25,09:33:00,14:24:00,HOD_FIRST,1,51,0.0244903,1.24900508,52,1,0,4077,52,21.29885494,23.49179387,0.04695088,2.39449492,2139013,390,0
1851,2020-01-27,3988.5,4009.5,3984.75,3993,12:48:00,09:31:00,LOD_FIRST,21,3.75,0.52651373,0.09402031,24.75,3,0,4046.25,61.5,23.49179387,26.20666574,0.89392918,0.15963021,1737048,390,0
1852,2020-01-28,4008.75,4036.75,4003.5,4027.75,14:46:00,09:41:00,LOD_FIRST,28,5.25,0.69847209,0.13096352,33.25,1,0,3993,43.75,26.20666574,27.45976104,1.06843046,0.20033071,1289056,390,0
1853,2020-01-29,4042,4044.5,4022,4024.25,14:05:00,10:13:00,LOD_FIRST,2.5,20,0.06185057,0.49480455,22.5,1,0,4027.75,22.5,27.45976104,27.1054924,0.09104231,0.72833846,1217529,390,0
1854,2020-01-30,4000.75,4037,3992.75,4034.5,16:00:00,10:56:00,LOD_FIRST,36.25,8,0.90608011,0.19996251,44.25,1,0,4024.25,44.25,27.1054924,28.33010008,1.33736733,0.29514313,1717314,390,0
1855,2020-01-31,4027.25,4029.25,3964.5,3974.25,09:32:00,15:44:00,HOD_FIRST,2,62.75,0.04966168,1.5581352,64.75,1,0,4034.5,70,28.33010008,31.3065215,0.07059629,2.21495864,2443582,390,0
1856,2020-02-03,3991,4019,3989.5,3998.75,10:29:00,09:31:00,LOD_FIRST,28,1.5,0.70157855,0.03758457,29.5,3,0,3974.25,44.75,31.3065215,32.26676997,0.89438234,0.04791334,1261219,390,0
1857,2020-02-04,4038.25,4057,4034,4047.75,14:45:00,09:40:00,LOD_FIRST,18.75,4.25,0.46431004,0.10524361,23,1,0,3998.75,58.25,32.26676997,34.12271497,0.58109318,0.13171445,1102570,390,0
1858,2020-02-05,4079.75,4087.75,4063.5,4085.25,15:23:00,10:42:00,LOD_FIRST,8,16.25,0.19609045,0.39830872,24.25,1,0,4047.75,40,34.12271497,34.54252104,0.23444793,0.47622236,1301600,390,0
1859,2020-02-06,4095.75,4098.25,4084.5,4096.25,13:06:00,09:43:00,LOD_FIRST,2.5,11.25,0.06103888,0.27467497,13.75,1,0,4085.25,13.75,34.54252104,33.05734097,0.07237457,0.32568555,960806,390,0
1860,2020-02-07,4084.75,4093,4072.5,4078.5,11:32:00,14:14:00,HOD_FIRST,8.25,12.25,0.20197074,0.29989595,20.5,1,0,4096.25,23.75,33.05734097,32.3925309,0.24956635,0.37056822,1149587,390,0
1861,2020-02-10,4068.25,4103.5,4068,4103.25,16:00:00,09:31:00,LOD_FIRST,35.25,0.25,0.86646593,0.00614515,35.5,3,0,4078.5,35.5,32.3925309,32.61449298,1.08821383,0.00771783,848276,390,0
1862,2020-02-11,4118,4126.25,4103.5,4108.5,10:32:00,15:19:00,HOD_FIRST,8.25,14.5,0.20033997,0.35211268,22.75,1,0,4103.25,23,32.61449298,31.92774348,0.25295503,0.44458763,1150003,390,0
1863,2020-02-12,4124.25,4132.5,4120.25,4130,15:55:00,10:08:00,LOD_FIRST,8.25,4,0.20003637,0.09698733,12.25,1,0,4108.5,24,31.92774348,31.36147609,0.25839596,0.12528289,884070,390,0
1864,2020-02-13,4114,4136.5,4110.75,4126.5,14:05:00,09:31:00,LOD_FIRST,22.5,3.25,0.54691298,0.07899854,25.75,1,0,4130,25.75,31.36147609,30.96065637,0.71744072,0.10363033,1180260,390,0
1865,2020-02-14,4129.75,4132.5,4117,4131.25,11:19:00,14:17:00,HOD_FIRST,2.75,12.75,0.06658999,0.3087354,15.5,1,0,4126.5,15.5,30.96065637,29.85632377,0.08882241,0.41181297,949154,390,0
1866,2020-02-18,4120.25,4126.75,4107,4121.75,15:16:00,11:45:00,LOD_FIRST,6.5,13.25,0.15775742,0.32158243,19.75,4,0,4131.25,24.25,29.85632377,29.45587207,0.21770932,0.44379208,1149844,390,0
1867,2020-02-19,4132.5,4145.5,4129.5,4138,14:46:00,09:34:00,LOD_FIRST,13,3,0.31457955,0.07259528,16,1,0,4121.75,23.75,29.45587207,29.04830978,0.44133815,0.10184726,813559,390,0
1868,2020-02-20,4131.75,4140.75,4091,4123.75,10:12:00,11:33:00,HOD_FIRST,9,40.75,0.21782538,0.9862649,49.75,1,0,4138,49.75,29.04830978,30.52700194,0.3098287,1.40283549,1608985,390,0
1869,2020-02-21,4109,4112.25,4079.75,4088.75,09:32:00,13:55:00,HOD_FIRST,3.25,29.25,0.07909467,0.71185203,32.5,1,0,4123.75,44,30.52700194,31.48935894,0.10646312,0.95816812,1632844,390,0
1870,2020-02-24,3984.5,4011.75,3965.5,3977.25,10:02:00,13:18:00,HOD_FIRST,27.25,19,0.68390011,0.47684779,46.25,3,0,4088.75,123.25,31.48935894,38.04369045,0.8653717,0.60337843,2289613,390,0
1871,2020-02-25,3992.25,3999,3869,3879.5,09:31:00,15:40:00,HOD_FIRST,6.75,123.25,0.16907759,3.08723151,130,1,0,3977.25,130,38.04369045,44.61199827,0.17742758,3.23969622,3311431,390,0
1872,2020-02-26,3894,3933.75,3859.25,3868,10:52:00,13:46:00,HOD_FIRST,39.75,34.75,1.02080123,0.89239856,74.5,1,0,3879.5,74.5,44.61199827,46.74685554,0.8910159,0.77893843,2582744,390,0
1873,2020-02-27,3806,3848,3725.5,3725.5,12:40:00,16:00:00,HOD_FIRST,42,80.5,1.10352076,2.11508145,122.5,1,0,3868,142.5,46.74685554,53.58636586,0.89845615,1.72204096,3247896,390,0
1874,2020-02-28,3637.5,3717.75,3605,3715.5,16:00:00,10:06:00,LOD_FIRST,80.25,32.5,2.20618557,0.89347079,112.75,1,0,3725.5,120.5,53.58636586,58.36591115,1.49758243,0.60649756,3688011,390,0
1875,2020-03-02,3732.25,3842.5,3694.25,3841.25,16:00:00,10:09:00,LOD_FIRST,110.25,38,2.95398218,1.01815259,148.25,3,0,3715.5,148.25,58.36591115,64.78620321,1.88894507,0.65106497,2242460,390,0
1876,2020-03-03,3845.25,3888.75,3724.75,3752.75,10:04:00,14:10:00,HOD_FIRST,43.5,120.5,1.13126585,3.13373643,164,1,0,3841.25,164,64.78620321,71.87290299,0.67143925,1.85996391,2647040,390,0
1877,2020-03-04,3810.5,3880.75,3782.5,3878.75,16:00:00,09:59:00,LOD_FIRST,70.25,28,1.84359008,0.7348117,98.25,1,0,3752.75,128,71.87290299,75.88198134,0.97741982,0.38957658,1669799,390,0
1878,2020-03-05,3798.75,3834,3748.25,3773.25,11:28:00,15:27:00,HOD_FIRST,35.25,50.5,0.92793682,1.32938467,85.75,1,0,3878.75,130.5,75.88198134,79.78326839,0.46453716,0.66550713,1953256,390,0
1879,2020-03-06,3680,3736,3649.75,3722.25,15:58:00,15:10:00,LOD_FIRST,56,30.25,1.52173913,0.82201087,86.25,1,0,3773.25,123.5,79.78326839,82.90589208,0.70190155,0.37915218,2040427,390,0
1880,2020-03-10,3592,3633.75,3480.25,3633,16:00:00,11:39:00,LOD_FIRST,41.75,111.75,1.16230512,3.11108018,153.5,4,0,3722.25,242,82.90589208,94.26975693,0.50358303,1.34791385,2320021,390,0
1881,2020-03-11,3554,3566.25,3454.5,3489.75,09:35:00,15:25:00,HOD_FIRST,12.25,99.5,0.34468205,2.79966235,111.75,1,0,3633,178.5,94.26975693,100.28620286,0.12994624,1.05548166,2004076,390,0
1882,2020-03-13,3374.25,3457.75,3240.5,3455.5,16:00:00,11:50:00,LOD_FIRST,83.5,133.75,2.47462399,3.96384382,217.25,2,0,3489.75,249.25,100.28620286,110.92647409,0.83261703,1.33368296,1594561,390,0
1883,2020-03-17,3193.5,3305.5,3114.75,3294.25,12:14:00,10:01:00,LOD_FIRST,112,78.75,3.50712385,2.46594645,190.75,4,0,3455.5,340.75,110.92647409,127.34244022,1.00967782,0.70992971,2222838,390,0
1884,2020-03-19,3137.5,3220,3069,3161,14:45:00,09:43:00,LOD_FIRST,82.5,68.5,2.62948207,2.18326693,151,2,0,3294.25,225.25,127.34244022,134.33583735,0.64785942,0.53791964,1979563,390,0
1885,2020-03-20,3183.5,3205.25,3043.5,3047,11:01:00,16:00:00,HOD_FIRST,21.75,140,0.6832103,4.39767551,161.75,1,0,3161,161.75,134.33583735,136.29399182,0.16190765,1.0421642,2091467,390,0
1886,2020-03-23,3042.25,3053.5,2942.25,2979.5,13:15:00,11:47:00,LOD_FIRST,11.25,100,0.36979209,3.28704084,111.25,3,0,3047,111.25,136.29399182,134.50513527,0.08254216,0.73370806,2077651,390,0
1887,2020-03-24,3109.5,3200.5,3096.75,3195.75,15:58:00,09:31:00,LOD_FIRST,91,12.75,2.92651552,0.41003377,103.75,1,0,2979.5,221,134.50513527,140.68333989,0.67655409,0.09479192,1895607,390,0
1888,2020-03-25,3206.75,3323.5,3156.25,3229.5,13:49:00,10:15:00,LOD_FIRST,116.75,50.5,3.64075778,1.57480315,167.25,1,0,3195.75,167.25,140.68333989,142.58095847,0.82987794,0.35896219,2060498,390,0
1889,2020-03-26,3255.75,3388.5,3250,3371.75,15:56:00,09:31:00,LOD_FIRST,132.75,5.75,4.07740152,0.17661061,138.5,1,0,3229.5,159,142.58095847,143.75374715,0.93104999,0.04032797,1654085,390,0
1890,2020-03-27,3290.75,3367.75,3268,3294.75,15:29:00,09:49:00,LOD_FIRST,77,22.75,2.33989212,0.69133176,99.75,1,0,3371.75,103.75,143.75374715,140.89633664,0.53563821,0.15825674,1519617,390,0
1891,2020-03-30,3315.5,3384.5,3295,3376.75,15:51:00,09:44:00,LOD_FIRST,69,20.5,2.08113407,0.61830795,89.5,3,0,3294.75,89.75,140.89633664,137.24302688,0.48972175,0.14549704,1188906,390,0
1892,2020-03-31,3365.25,3392.25,3321.25,3334.5,11:36:00,15:25:00,HOD_FIRST,27,44,0.80231781,1.30748087,71,1,0,3376.75,71,137.24302688,132.5113821,0.19673131,0.32059917,1638849,390,0
1893,2020-04-01,3238.25,3272.5,3197,3218.5,11:11:00,15:45:00,HOD_FIRST,34.25,41.25,1.05767004,1.27383618,75.5,1,0,3334.5,137.5,132.5113821,132.86771195,0.25846836,0.31129401,1432222,390,0
1894,2020-04-02,3210.5,3285.75,3204,3278.75,10:38:00,09:47:00,LOD_FIRST,75.25,6.5,2.34387167,0.20246068,81.75,1,0,3218.5,81.75,132.86771195,129.21644681,0.56635279,0.04892084,1534037,390,0
1895,2020-04-03,3266.25,3292.25,3211.75,3242.25,09:42:00,14:13:00,HOD_FIRST,26,54.5,0.7960199,1.66858018,80.5,1,0,3278.75,80.5,129.21644681,125.73670061,0.20121278,0.42177293,1268601,390,0
1896,2020-04-06,3338,3431.25,3326.75,3409.5,15:57:00,09:38:00,LOD_FIRST,93.25,11.25,2.79358898,0.33702816,104.5,3,0,3242.25,189,125.73670061,130.25550771,0.74162913,0.08947268,1400670,390,0
1897,2020-04-07,3502.5,3512.75,3410.25,3412.5,09:33:00,16:00:00,HOD_FIRST,10.25,92.25,0.29264811,2.63383298,102.5,1,0,3409.5,103.25,130.25550771,128.32654287,0.07869149,0.70822341,1754259,390,0
1898,2020-04-08,3440.5,3515.25,3416.25,3501.25,15:55:00,10:09:00,LOD_FIRST,74.75,24.25,2.17264932,0.70483941,99,1,0,3412.5,102.75,128.32654287,126.49964695,0.58249835,0.18897104,1374900,390,0
1899,2020-04-09,3536,3572.25,3515,3542.75,13:32:00,14:56:00,HOD_FIRST,36.25,21,1.02516968,0.5938914,57.25,1,0,3501.25,71,126.49964695,122.53538646,0.28656206,0.16600837,1619830,390,0
1900,2020-04-13,3531.5,3534.5,3473.75,3515.75,09:31:00,11:10:00,HOD_FIRST,3,57.75,0.08494974,1.63528246,60.75,4,0,3542.75,69,122.53538646,118.71143028,0.02448272,0.47129243,1203351,390,0
1901,2020-04-14,3570.25,3608.75,3559,3599.75,15:51:00,09:31:00,LOD_FIRST,38.5,11.25,1.07835586,0.31510398,49.75,1,0,3515.75,93,118.71143028,116.87489955,0.32431586,0.09476762,1267133,390,0
1902,2020-04-15,3535.5,3555.5,3514,3537.75,15:02:00,10:39:00,LOD_FIRST,20,21.5,0.56569085,0.60811766,41.5,1,0,3599.75,85.75,116.87489955,114.65169244,0.17112314,0.18395738,1279040,390,0
1903,2020-04-16,3551.5,3560.5,3517.5,3551.5,11:55:00,10:14:00,LOD_FIRST,9,34,0.25341405,0.95734197,43,1,0,3537.75,43,114.65169244,109.53371441,0.07849862,0.29655035,1219955,390,0
1904,2020-04-17,3613,3633.75,3583.75,3627.25,15:52:00,11:28:00,LOD_FIRST,20.75,29.25,0.57431497,0.80957653,50,1,0,3551.5,82.25,109.53371441,107.58487766,0.18943939,0.26704107,1216657,390,0
1905,2020-04-20,3585.5,3623.5,3573.5,3576,11:40:00,15:07:00,HOD_FIRST,38,12,1.05982429,0.33468136,50,3,0,3627.25,53.75,107.58487766,103.73952926,0.35320949,0.11153984,1049967,390,0
1906,2020-04-21,3527,3540.25,3480,3489.75,09:57:00,12:47:00,HOD_FIRST,13.25,47,0.37567338,1.33257726,60.25,1,0,3576,96,103.73952926,103.18670574,0.12772373,0.45305777,1393864,390,0
1907,2020-04-22,3543.5,3570.75,3529,3551.75,15:51:00,10:16:00,LOD_FIRST,27.25,14.5,0.76901369,0.40919994,41.75,1,0,3489.75,81,103.18670574,101.60194104,0.26408441,0.14052198,916392,390,0
1908,2020-04-23,3564.75,3599.5,3547.75,3550.75,10:45:00,14:11:00,HOD_FIRST,34.75,17,0.97482292,0.47689179,51.75,1,0,3551.75,51.75,101.60194104,98.04108811,0.34202102,0.16731964,1319055,390,0
1909,2020-04-24,3567.75,3597.75,3545,3590.75,15:49:00,11:12:00,LOD_FIRST,30,22.75,0.84086609,0.63765679,52.75,1,0,3550.75,52.75,98.04108811,94.80601039,0.30599416,0.23204557,896600,390,0
1910,2020-04-27,3611.75,3644,3606.5,3632,15:51:00,09:46:00,LOD_FIRST,32.25,5.25,0.89291895,0.1453589,37.5,3,0,3590.75,53.25,94.80601039,91.83772393,0.34016831,0.05537624,837937,390,0
1911,2020-04-28,3671.25,3675,3614.75,3618.75,09:31:00,15:55:00,HOD_FIRST,3.75,56.5,0.10214505,1.53898536,60.25,1,0,3632,60.25,91.83772393,89.58145794,0.04083289,0.6152156,1204186,390,0
1912,2020-04-29,3676,3710,3665,3692.5,15:29:00,09:38:00,LOD_FIRST,34,11,0.92491839,0.2992383,45,1,0,3618.75,91.25,89.58145794,89.70063951,0.37954283,0.12279327,1182838,390,0
1913,2020-04-30,3677.5,3682.75,3646,3664,10:33:00,12:32:00,HOD_FIRST,5.25,31.5,0.14276003,0.85656016,36.75,1,0,3692.5,46.5,89.70063951,86.61487955,0.05852801,0.35116806,1387639,390,0
1914,2020-05-01,3613,3620.5,3574.5,3587,09:35:00,13:50:00,HOD_FIRST,7.5,38.5,0.20758373,1.06559646,46,1,0,3664,89.5,86.61487955,86.82095958,0.0865902,0.44449638,1213839,390,0
1915,2020-05-04,3567,3598.5,3551.25,3595.75,15:43:00,09:41:00,LOD_FIRST,31.5,15.75,0.88309504,0.44154752,47.25,3,0,3587,47.25,86.82095958,83.99446247,0.36281562,0.18140781,970328,390,0
1916,2020-05-05,3626,3652.5,3617,3621.5,15:00:00,15:43:00,HOD_FIRST,26.5,9,0.73083287,0.24820739,35.5,1,0,3595.75,56.75,83.99446247,82.04842943,0.31549699,0.10714992,1073286,390,0
1917,2020-05-06,3640.25,3644.5,3600.5,3602.75,09:34:00,15:51:00,HOD_FIRST,4.25,39.75,0.11675022,1.09195797,44,1,0,3621.5,44,82.04842943,79.33068448,0.05179868,0.48446997,1073114,390,0
1918,2020-05-07,3637.25,3657.75,3630.5,3636.75,12:02:00,15:51:00,HOD_FIRST,20.5,6.75,0.56361262,0.18557976,27.25,1,0,3602.75,55,79.33068448,77.59277844,0.25841199,0.08508687,1083439,390,0
1919,2020-05-08,3670.75,3688.75,3658.5,3684.25,15:51:00,09:39:00,LOD_FIRST,18,12.25,0.490363,0.33371927,30.25,1,0,3636.75,52,77.59277844,75.76472284,0.23198035,0.15787552,892864,390,0
1920,2020-05-11,3663,3699.75,3658.25,3685,13:39:00,09:32:00,LOD_FIRST,36.75,4.75,1.003276,0.12967513,41.5,3,0,3684.25,41.5,75.76472284,73.31724264,0.48505424,0.06269409,1023564,390,0
1921,2020-05-12,3697.75,3702,3624.75,3625.5,09:33:00,16:00:00,HOD_FIRST,4.25,73,0.11493476,1.97417348,77.25,1,0,3685,77.25,73.31724264,73.59815388,0.05796726,0.99567301,1334558,390,0
1922,2020-05-13,3620,3631.5,3548.75,3576,10:32:00,15:26:00,HOD_FIRST,11.5,71.25,0.31767956,1.96823204,82.75,1,0,3625.5,82.75,73.59815388,74.25185717,0.15625392,0.96809494,1959828,390,0
1923,2020-05-14,3549,3610.25,3523,3609.5,16:00:00,10:05:00,LOD_FIRST,61.25,26,1.72583826,0.73260073,87.25,1,0,3576,87.25,74.25185717,75.18029594,0.82489519,0.35015959,1840745,390,0
1924,2020-05-15,3583.25,3622.25,3572.25,3621.75,16:00:00,09:36:00,LOD_FIRST,39,11,1.0883974,0.30698388,50,1,0,3609.5,50,75.18029594,73.38170338,0.51875295,0.14631493,1271325,390,0
1925,2020-05-18,3689.75,3727.5,3686.25,3709,15:51:00,09:56:00,LOD_FIRST,37.75,3.5,1.02310455,0.09485738,41.25,3,0,3621.75,105.75,73.38170338,75.69372456,0.51443341,0.04769581,1237563,390,0
1926,2020-05-19,3702.5,3721.25,3678.5,3679,14:50:00,16:00:00,HOD_FIRST,18.75,24,0.50641458,0.64821067,42.75,1,0,3709,42.75,75.69372456,73.34060138,0.24770878,0.31706724,1081448,390,0
1927,2020-05-20,3717.25,3738.5,3715,3729,11:27:00,09:32:00,LOD_FIRST,21.25,2.25,0.57165916,0.06052862,23.5,1,0,3679,59.5,73.34060138,72.351987,0.28974401,0.03067878,1129408,390,0
1928,2020-05-21,3727,3735.75,3695.75,3706.75,09:45:00,11:27:00,HOD_FIRST,8.75,31.25,0.23477328,0.83847599,40,1,0,3729,40,72.351987,70.04113078,0.12093655,0.43191627,1248009,390,0
